AM01,Ohanes,1338,870,18.28,4.76,9,151
LE15,Caín,1562,1077,19,5.66,21,274
LE16,Matarrosa del Sil,1164,442,4.9,9,17,151
LE17,Carucedo,944,420,5.87,7.15,15,94
PA01,Salcedillo,1800,874,19.8,4.5,13,165
PA01,Barruelo de Santullán,1800,780,13.8,5.41,13,138
PA02,Aviñante,1450,290,3.75,6.8,16,67
PA03,Ventanilla,1414,376,9.5,4,10,57
SA01,Río Ambroz ,1110,600,9.7,6.3,,119
SA02,Presa,655,503,9,5.59,14,93
SA03,Béjar,1857,925,14.4,6.42,13,
SA04,Presa,722,507,8.5,6,16,101
SA04,Playa del Rostro,704,364,4.8,7.58,21,95
SA05,Abadía,940,464,8,5.7,17,109
SA06,El Cabaco,1723,720,12,6,11,126
SA06,Monsagro,1723,769,16.28,4.72,,118
SA07,Las Mestas,1252,810,14.9,5.44,10,153
SA08,Béjar,1962,1112,19.7,5.64,14,250
SA09,La Regajera,1031,464,9.9,4.7,9,70
SA09,Las Casas del Conde,1031,441,9.5,4.64,9,67
SE01,La Pradera de Navalhorno,1860,630,11.4,5.53,10,124
SE03,Navafría,1778,570,10.85,5.25,10,92
SE04,Riaza,1750,542,13.5,4.01,10,99
SE05,Puente de la Cantina,1643,314,4.2,7.47,15,85
SE05,Valsaín,1643,460,11.2,4.11,20,92
SE06,La Pradera de Navalhorno,1711,521,7.2,7.24,21,146
SO01,Montenegro de Cameros,1583,368,6.2,5.93,9,68
SO02,Navaleno,1330,235,10.2,2.3,11,54
SO03,Duruelo de la Sierra,1529,337,6.7,5.03,8,54
SO04,Santa Inés,1715,435,7.8,5.58,16,100
SO06,Pinar Grande,1405,265,5.15,5.15,14,42
SO06,CL-117,1405,287,5.64,5.09,7,43
SO07,Deza,1307,450,13.7,3.29,15,103
SO08,Póveda de Soria,1710,427,9.6,4.45,,60
SO09,Montenegro de Cameros,1753,589,11.75,5.01,12,93
SO09,Vinuesa,1753,505,9.3,5.43,10,84
VD02,Renedo de Esgueva,858,147,3.33,4.41,10,30
VD03,Granja Muedra,854,134,3,4.47,10,19
VD03,S. Martín de Valvení,854,119,2.65,4.49,10,20
ZM01,Puente Río Tormes,683,281,5.7,4.93,8,49
ZM02,Hermisende,1335,542,14.92,3.63,21,187
ZM03,San Martín,1727,721,15.5,4.65,16,106
ZM04,Villarino de Manzanas,1061,413,8.2,5.1,14,87
ZM05,Doney de la Requejada,1840,791,10.7,7.39,13,200
ZM06,Requejo,1725,780,19,4.1,14,129
ZM06,Lubián,1725,759,20.5,3.7,,
ZM07,Lubián,1679,688,9.97,6.9,17,183
BA01,Berga,1892,1221,16.5,7.4,18,274
BA02,Sant Celoni,1300,1145,23.8,4.81,9,179
BA03,Sant Pere de Torelló,1132,560,13.4,4.2,14,125
BA04,Sant Celoni,1652,1497,25.6,5.85,15,299
BA05,La Pobla de Lillet,1278,459,7.2,6.4,11,89
BA05,Guardiola de Berguedá,1278,550,9.6,5.7,15,116
BA06,Sant Pere de Torelló,1246,648,6.9,9.4,23,201
BA07,Bagà,1434,645,12.8,5,15,158
BA08,Bagà,2110,1350,20.6,6.56,13,282
BA09,Terrassa,870,553,14.4,3.8,10,75
BA09,Navarcles,870,626,20.9,3,9,111
BA10,Caldes de Montbuí (corta),701,464,6.2,7.5,13,113
BA09,Caldes de Montbuí (larga),701,464,8,5.8,9,76
BA11,Castelldefels,592,573,6.2,9.3,23,173
BA12,Monistrol,735,588,8.5,6.9,12,118
BA13,La Pobla de Lillet,1925,1080,21.4,5.05,14,184
BA13,Gómbren,1925,1216,31,3.92,,
BA14,Central Térmica de Cercs,1678,1026,13.4,7.7,15,244
BA15,Montseny,1145,815,15.4,5.3,10,152
BA16,Guardiola de Berguedà,1728,1028,15.3,6.7,20,289
BA17,"C-16, (dir. Malanyeu)",1112,438,5.1,8.6,15,118
BA18,L'Espunyola,1295,444,5.1,8.7,20,148
BA19,Tagamanent,1013,655,7.2,9.1,23,203
GI01,Madremanya,485,310,6,5.6,10,66
GI02,Arbúcies,1005,700,17,4.12,8,98
GI03,Cta. de Pujarnol,977,798,13.3,6,15,202
GI04,Alp,1960,780,11.2,7,11,160
BA13,Das,1960,720,9.8,7.34,11,
GI05,Vall d'en Bas,1132,655,8.4,7.8,14,169
GI06,Olot,1120,687,12.71,5.4,10,108
GI07,Ribes de Fresser,1910,996,15.8,6.3,14,211
GI08,Vall de Bianya,862,490,10.7,4.6,8,72
GI09,Puigcerdà,1800,689,21.4,3.21,10,89
GI09,Toses,1777,870,20.4,4.3,14,180
GI09,Ribes de Fresser,1800,880,24.4,3.6,,105
GI10,St. Privat d'en Bas,1343,853,14.3,6,20,240
GI11,Setcases,2144,879,12.2,7.2,12,194
GI12,Hostalets d'en Bas,1123,625,15.85,4,8,96
GI13,Besalú/Beuda,1111,951,21,4.52,17,204
GI13,Maià de Montcal,1111,936,17.8,5.25,17,204
GI13,N-260/Hostal Can Vilà,1111,932,18.85,4.9,14,190
GI14,Port de la Selva,517,512,8.4,6.1,15,110
GI15,Riera Salionç (GI-682),462,410,7.26,5.7,11,102
GI15,,,,,,,
GI16,Ribes de Fresser,1637,737,12.5,5.9,14,168
GI16,Sant Joan de les Abadesses,1637,865,14,6.2,18,213
LL01,Solsona,1930,1351,32.4,4.16,,
LL01,S. Llorenç de Morunys,1930,1121,21.74,5.15,13,205
LL02,Boí y Taüll,2031,780,14.2,5.49,12,142
LL03,Martinet de Cerdanya,1986,977,16.4,6,15,179
LL04,Ainet de Cardós,1703,775,18.85,4.1,14,146
LL05,C-13 / Espot,1917,977,15.8,6.2,18,216
LL06,Senterada,1335,606,13.53,4.47,9,101
LL06,Pont de Suert,1335,501,12.2,4.1,11,99
LL07,Tuixent,1630,492,12.2,4,10,92
LL08,Esterri d'Aneu,2072,1120,19.7,5.7,9,189
LL08,Vielha,2072,1102,23,4.79,,182
LL09,Vielha,1877,902,19.69,4.5,8,135
LL10,Rialp/Llavorsí,1947,1199,18.9,6.34,12,245
LL11,Bossost,1293,560,8.3,6.7,12,115
LL14,Coll de Nargó,1295,773,18.7,4.1,6,114
LL15,Adrall,1721,1078,25.8,4.18,12,200
LL15,Sort,1721,1038,19.5,5.3,9,183
LL16,Torre de Capdella,1770,863,17.3,4.99,14,166
LL17,Tuixent,1930,803,13.2,6.1,12,162
LL17,Sant Llorenç de Morunys,1930,1113,22.4,5,12,225
LL18,Es Bordès,1464,652,9.1,7.2,15,152
LL19,Orrit/Odèn,1761,1011,16.85,6,20,325
LL20,Ager,1534,935,14.1,6.63,12,197
LL20,Alsamora,1534,1002,17.03,5.09,14,193
LL21,Pont d'Arros ,1552,692,10.92,6.3,18,185
LL22,Aubert,1606,723,10.2,7.08,12,193
LL23,Bossost,1320,611,7.5,8.1,14,159
LL24,Caldes de Boi ,1825,510,7.8,6.5,11,105
TA01,Les Borges del Camp,968,643,13,4.95,12,98
LL20,Río Siurana,968,566,11,5.15,12,92
TA02,Riudecanyes,570,391,5.19,7.53,20,87
TA03,L'Espluga de Francolí,1032,629,19.2,3.28,7,85
TA04,Querol,840,303,3.87,7.82,22,72
TA05,Tortosa,1434,1423,23.2,6.13,15,336
TA06,Montblanc,974,638,11,5.8,9,109
TA07,Riudecanyes,537,342,11.4,3,,50
TA08,Sant Jaume dels Domenys,550,339,7.7,4.2,,46
TA09,Riera del Comte (C-42),506,500,12.6,3.8,,85
TA10,Pratdip,715,462,14,3.3,13,69
TA11,Vilaplana,985,720,13.7,5.3,6,123
CE01,"N-354 (PK. 2,1)",290,285,4.83,5.9,12,46
CE01,Barriada Benzú ,290,285,5.45,5.23,13,46
AL01,Baranbio,631,359,10.6,3.38,10,63
AL02,Elortza,999,349,12.57,2.69,12,62
AL03,Llodio,720,595,6.15,9.67,22,279
AL04,Salvatierra,1025,420,7.4,5.7,12,82
AL05,Leza,1109,459,5.6,8.2,15,122
AL06,Bernedo,1000,276,4.2,6.57,11,52
AL07,Orduña,641,369,6.6,5.59,9,66
AL08,Venta de Orduña,902,602,7.9,7.62,14,144
AL09,Osma,1090,524,4.1,12.78,20,243
AL10,San Vicente de Arana,1038,244,2.7,9.05,17,77
AL11,Aramaio,702,422,7.8,5.41,12,92
AL12,Bitoriano,793,193,2.6,7.42,17,44
BI01,Kontxa/Soscaño,634,470,7,6.71,15,92
BI01,Kontxa/Presa,649,483,7.1,6.8,15,98
BI01,Lanestosa,634,354,4.75,7.45,11,78
BI02,Areatza,878,738,9,8.2,14,210
BI03,Artea,565,421,5.1,8.25,12,126
BI04,Gorostiza (Barakaldo),548,533,8.7,6.13,15,120
BI05,Almike,684,677,7.8,8.68,20,201
BI05,Bermeo,684,663,9.65,6.87,13,155
BI06,Dima,592,472,11,4.29,8,68
BI07,Mañaria,752,563,6.1,9.23,14,166
BI08,Lezama,477,415,5.8,7.15,11,
BI08,Galdakao,477,407,5.4,7.53,13,98
BI08,Erletxe/El Gallo,477,430,8.4,5.11,14,
BI08,Zamudio,477,447,7,6.38,22,
BI09,Santurtzi,445,441,6.4,6.89,17,97
BI10,Labarrieta Behekoa,539,382,5.1,7.49,14,84
BI11,Muskiz,490,470,7.55,6.23,15,105
BI12,Altamira (San Cristóbal),403,393,6.8,5.78,17,105
BI13,Munitibar,1018,832,8.9,9.36,25,273
BI13,Iurreta/Milikua,1018,892,14.73,6.02,18,237
BI13,Iurreta/Goiuria,1018,892,15.3,5.83,18,237
BI13,Zugastieta,1018,909,14.56,6.24,25,278
BI13,Gernika,1018,1012,20.2,5.01,25,315
BI14,Arriandi (La Pilastra),380,259,3.7,7,10,52
BI14,Zugastieta,380,273,5.1,5.35,12,50
BI15,Zeanuri,606,436,7.1,6.14,7,77
BI16,Lanbreabe (Zeanuri),900,603,4.2,14.2,29,306
BI17,Rioseco,488,369,5.2,7.1,18,89
GP01,Oñati,718,464,7.8,5.95,13,96
GP02,Zegama,835,608,14.3,4.25,16,108
GP03,Beasain,704,553,5.1,10.8,20,210
GP04,Irún,502,495,9.2,5.38,15,144
GP05,Azpeitia,682,592,8.6,6.88,11,128
GP06,Bergara,683,541,7,7.73,11,124
GP06,Azkoitia,683,547,9.65,5.67,10,103
GP07,Soraluze (Placencia de las Armas),740,640,8,8,17,164
GP08,Eibar,606,449,7.2,6.91,13,110
GP09,Zestoa,675,631,17.4,3.62,19,224
GP09,Deba,675,670,16.4,4.09,17,170
GP09,Lastur,675,655,13.5,4.85,19,163
GP09,Azkoitia,675,548,7.55,7.26,19,144
GP09,Elgoibar,675,627,9.27,7.26,12,131
GP10,Oiartzun,711,666,11.8,5.64,10,107
GP11,Hondarribia,455,447,9.6,4.66,10,87
GP11,Lezo-Pasajes,455,440,8.2,5.37,11,89
GP12,Azkoitia,792,671,7.25,9.26,18,201
GP13,Nuarbe,705,555,8.6,6.45,13,112
GP13,Tolosa,705,615,9.1,6.75,,140
BD01,Feria,649,255,3.91,6.52,12,
BD02,Río Ardilla,1112,527,10.3,5.12,15,116
CC01,Villar de Plasencia,938,509,10.5,4.85,11,75
CC01,Valle del Jerte,938,548,10.4,5.26,,
CC02,Garganta la Olla,1270,761,17.2,4.42,14,108
CC02,Valdastillas,1270,845,16.7,5.05,11,119
CC02,Cabrero,1270,894,19.2,4.65,,
CC02,Pasarón,1270,784,17.4,4.5,,
CC03,Jerte,1278,693,14,4.95,8,108
CC04,EX-382,983,554,7.7,7.19,15,124
CC05,Pinofranqueado,1295,849,22,3.9,17,185
CC06,Zarza de Montánchez,947,492,6.85,7.18,17,130
CC07,Rivera del Acebo ,910,533,10.4,5.13,9,93
CC08,Nuñomoral,1075,600,15,4,10,102
CC09,Guadalupe,1586,1040,16.55,6.64,15,203
CC09,Las Acebadillas,1586,1093,21.32,5.13,20,305
CC10,Valle del Jerte,1433,873,16.9,5.17,10,170
CC10,Hervás,1433,738,13.8,5.34,10,117
CC11,Navatrasierra,1094,485,11.5,4.22,8,69
CC11,EX-118,1094,417,9.7,4.3,7,56
CC12,Baños de Montemayor,1319,594,10.9,5.45,13,99
CC12,Hervás,1319,664,15.2,4.37,11,102
AC01,Taramancos,363,304,3.8,8,18,76
AC02,Pomardorio,670,624,10.31,6.05,15,173
AC02,Camboño,670,661,10.38,6.37,19,153
AC02,Runs,670,655,11.3,5.8,13,114
AC03,Cedeira,599,576,12.9,4.47,17,137
AC03,Cariño,599,574,8.2,7.03,15,126
AC03,Cariño-A Vacariza,599,597,11.05,5.4,15,156
AC04,A Ribeira do Freixo,515,511,6.4,8.05,19,152
AC05,Porto do Son,539,510,7.4,6.89,17,115
AC06,Teaio,474,450,10.05,4.5,18,94
AC07,O Viso / Carnota,538,536,9.3,5.78,15,116
AC07,Portugalete / Muros,538,532,8.1,6.57,12,120
AC07,Sestaio,538,515,10.7,4.81,16,91
AC07,Abelleira,538,524,10.6,4.94,15,108
AC08,Pobra do Caramiñal,590,554,10,5.54,18,122
AC09,Central do Eume,437,354,3.21,11.3,17,136
LU01,Baldomir,987,563,6.83,8.24,15,156
LU01,Baldomir / Vilar,987,563,9.87,5.7,17,261
LU01,Folgoso do Courel,987,470,11.84,3.97,10,82
LU01,Quiroga,987,720,11.65,6.18,10,140
LU02,A Covela,1008,726,8.6,8.44,16,224
LU04,Vilanova,1279,777,13.4,5.2,16,184
LU04,As Nogais,1279,770,19.1,4.03,15,130
LU05,Río Navia,1203,955,14.2,6.72,10,180
LU06,Ponte do Louzará,1143,410,5.5,7.5,14,126
LU06,Seoane do Courel,1143,551,13.7,4.02,13,118
LU07,Doiras,1263,613,11.59,5.28,14,108
LU08,Triacastela,1335,707,18.66,3.8,10,129
LU08,Seoane do Courel,1335,775,18.6,4.16,14,168
LU08,Ponte da Cornavía,1335,475,12.5,3.8,13,122
LU09,Seoane do Courel (Camping),1308,723,8.66,8.35,14,208
LU10,Navia de Suarna,950,630,12.4,5.08,18,115
LU11,Quiroga,1074,767,20.09,3.82,10,168
LU12,Pan do Zarco,1670,1110,12,9.25,20,366
LU12,Piornedo,1670,1095,23.6,4.64,15,293
LU12,Balouta,1670,1110,16.6,6.68,15,
LU13,Larxentes,953,638,10.2,6.25,11,123
LU14,As Nogais,1173,660,12.6,5.24,17,158
LU15,San Clodio,1000,750,8,9.3,14,227
LU16,Río Eo /Acebo,836,652,6.22,10.48,21,276
LU16,Río Eo/Vileimil,838,716,10.44,6.86,12,170
LU17,Chao de Pousadoiro,821,583,6.65,8.77,17,169
LU18,San Román de Cervantes,1422,1043,22.36,4.66,18,235
LU18,Tarnas/Vilaluz,1422,1059,22.44,4.72,18,334
LU18,A Ribeira/Quindous,1422,1061,19.51,5.44,18,283
LU19,A Torre/Pereiro,1052,976,14.42,6.77,19,255
LU20,Frexulfe/O Cadramón,1031,948,14.38,6.59,20,267
LU21,Río Eo/San Paio,885,753,11.92,6.32,22,254
LU22,Cabaceira,1106,860,12.51,6.87,15,209
OU01,Feces de Cima,930,523,7.64,6.8,18,112
OU03,Fondevila,875,550,13.2,3.5,10,85
OU04,Laza,1145,655,11.5,5.7,17,
OU05,A Medua,1837,1483,23.1,6.42,13,326
OU05,Sobradelo,1837,1507,27.1,5.56,12,301
OU06,Puente Bibei/Manzaneda,1760,1448,25.6,5.66,16,302
OU05,Montefurado/Pobra de Trives,1760,1448,30,4.83,16,235
OU07,Castrelo do Val,1292,844,16.15,5.2,10,146
OU08,Soutelo Verde,930,474,10.34,4.4,10,81
OU09,Freixido,1225,924,23.18,3.99,18,178
OU09,As Ermitas,1225,750,12.75,5.88,18,139
OU10,Embalse Viana do Bolo,1400,755,17.3,4.36,17,140
OU11,Viloira,1397,1068,19.14,5.58,12,177
OU12,Montefurado,1097,799,12.2,6.55,21,188
OU13,Petín,1101,799,11.2,7.13,14,176
OU14,A Frieira/Pontebarxas,880,801,15.5,5.2,21,215
PO01,Marcón,493,476,6.1,7.8,18,161
PO02,Filgueira,572,492,7,7.03,17,115
PO04,Marín/San Xulián,523,519,7.9,6.57,19,136
OU09,Marín/Pardavila,523,519,11.45,4.53,15,90
PO05,Baiona,632,625,11.4,5.48,15,117
PO06,Cerdedo,967,627,10.15,6.18,14,127
PO07,Catoira,640,605,7.65,7.9,15,169
PO08,Palmás,610,579,7.7,7.52,15,163
PO09,Vigo / Zondal,505,497,8.45,5.88,17,102
OU09,Vigo / Freixo,505,497,6.7,7.41,24,134
PO10,Mondáriz-Covelo,800,691,17,4.06,10,116
PO11,Rebordans/San Fins,631,601,9.5,6.32,20,173
OU09,Tui,631,581,7.6,7.64,,135
OU09,Prado,631,592,11.6,5.1,22,152
PO12,Arbo/Cabeiras,669,550,6.6,8.33,18,173
PO13,Río Deva,936,875,16.7,5.2,,174
PO13,Uma,936,749,11.55,6.48,14,157
PO14,Río Termes ,683,634,11.7,5.4,12,157
LR01,Brieva de Cameros,1422,662,13.6,4.86,16,159
LR02,Posadas,1855,895,15.6,5.74,14,220
LR03,Viniegra de Abajo,1583,727,19,3.82,14,125
LR04,LR-113,1002,282,4.9,5.76,12,52
LR05,Robres del Castillo,1253,508,10.4,4.88,16,109
LR07,Ezcaray,1570,713,14.2,5.02,10,129
LR08,Alberite,965,544,8.9,5.78,20,107
LR08,Albelda,965,442,6,7.37,20,112
LR09,Medrano/Daroca,1490,948,14.5,6.54,15,239
LR08,Hornos de Moncalvillo,1490,810,9.6,8.5,15,246
LR10,Ezcaray,1264,437,8,5.46,10,73
LR11,Valle del Iregua,1390,602,9.7,6.21,14,120
LR11,Jalón de Cameros,1390,526,9.9,5.31,12,90
LR12,San Vicente de la Sonsierra,960,430,9.9,4.34,6,60
LR12,Labastida,960,414,10.2,4.05,6,59
LR13,Villanueva de Cameros,1710,702,19,4,6,102
LR14,Jalón de Cameros,1410,541,15,3.6,8,89
MA01,Zarzalejo,1408,516,13.5,3.8,10,81
MA02,Pontón de la Oliva,1067,358,11.7,3.05,11,68
MA03,M-604 Canencia,1524,448,14,3.2,10,72
MA03,Miraflores,1524,371,8,4.64,17,73
MA04,Miraflores de la Sierra,1796,623,9.2,6.77,12,127
MA04,Rascafría,1796,631,13.4,4.71,10,108
MA05,Collado Villalba,2257,1350,21.8,6.19,19,339
MA05,Guadarrama,2257,1280,21.85,5.86,19,340
MA06,Lozoya,1778,635,11.6,5.47,10,106
MA07,El Paular (Rascafría),1830,637,14,4.55,9,102
MA08,San Lorenzo del Escorial,1640,620,11.5,5.39,15,134
MA08,El Tomillar,1640,677,13.1,5.17,17,133
MA09,Guadarrama,1511,530,8.3,6.39,13,105
MA10,La Puebla de la Sierra,1638,518,9.7,5.4,10,103
MA10,Prádena del Rincón,1638,522,9.7,5.38,10,89
MA10,La Hiruela,1638,510,11.8,4.32,10,105
MU02,La Garapacha,837,573,14.47,3.96,15,101
MU02,La Chuleta,837,573,12.08,4.74,15,99
MU03,Cartagena,300,283,3.6,7.94,17,85
MU04,Las Librilleras,753,585,16,3.7,12,106
MU04,Lorca,695,377,8.2,4.6,,
MU04,Morata,695,365,9.7,3.76,,
MU05,San José,434,369,5.5,6.7,16,75
MU05,Algezares,434,382,6.2,6.16,15,85
MU06,RM-424,1055,433,4.81,9,20,128
MU07,Tazona,1300,585,15,3.9,16,94
MU09,Moratalla,1205,565,11,5.12,10,92
MU10,Alhama de Murcia ,1580,1380,25.3,5.45,12,272
MU10,Cuestas del Marques,1580,1380,29,4.75,12,
MU10,Totana/La Santa,1580,1353,28,4.83,12,248
MU10,Totana/Aledo,1580,1353,27.4,4.93,12,250
MU11,Campillo de Adentro ,369,315,4.7,6.7,14,61
MU12,Caravaca de la Cruz,1093,458,8.2,5.58,20,125
NA01,Otxagabia,1585,695,10.8,6.44,8,131
NA02,Elizondo,1070,825,20.8,3.96,11,142
NA02,Dantxarinea,1070,1006,21,4.79,,199
NA02,Indarte Erreka,1070,847,16.6,5.1,16,211
NA03,Uharte-Arakil,1341,886,11,8.05,17,223
NA03,Lekunberri,1341,771,18,4.28,17,150
NA04,Oiartzun,545,464,16.2,2.87,11,
NA04,Lesaka,545,475,8,5.94,12,89
NA05,Isaba (Belagua),1760,782,14.4,5.43,10,155
NA06,Otxagabia,1364,609,14.1,4.32,10,102
NA07,Lizárraga,1050,505,9.3,5.4,8,72
NA07,Arbizu,1050,497,10.2,4.87,,89
NA08,Etxauri,840,433,6.8,6.37,,79
NA09,Elizondo,685,485,6.1,7.95,20,142
NA10,Mugaire,847,692,15.6,4.44,10,113
NA10,Irurita,847,679,18.87,3.6,,132
NA11,Olazagutia,927,377,16,2.36,6,66
NA11,Alsasua,927,388,16,2.43,,71
NA12,Bigüezal,1356,845,14.16,5.9,10,167
NA13,Irurita,999,781,15.6,5,13,136
NA14,Arnegi,1560,1315,24.3,5.41,20,280
NA15,Isaba,1457,684,4.8,14.25,30,369
PR01,Amarante,1415,1265,36.5,3.5,18,
PR02,Pte.Carrasqueira,890,797,16.2,4.9,,125
PR03,Funchal,1805,1800,19.3,9.3,23,775
PR04,Seia,1523,1119,25.3,4.4,15,226
PR04,Seia/Sabugueiro,1523,1119,24.9,4.49,,
PR05,Serra de Agua,1575,1521,18.4,8.3,14,513
PR05,Sao Vicente,1575,1565,18.7,8.36,,
PR05,Canhas,1575,1505,23.3,6.45,,
PR06,Vilar,666,578,7.9,7.3,,
PR06,Pragança,666,466,5.8,8.03,,
PR06,N-115,666,546,10.7,5.1,,
PR07,Covilha,1993,1443,22.8,6.32,14,350
PR07,Seia,1993,1583,31.1,5.09,,
PR07,Manteigas,1993,1315,22.2,5.92,13,263
PR07,San Romao,1993,1583,30,5.27,14,318
PR09,Lousa,1200,1043,26.89,3.88,11,157
PR09,Castanheira,1200,741,20.12,3.68,11,117
PR10,Modeim de Basto,912,702,11.2,6.27,15,146
PR11,Vila Real,1125,695,9,7.72,12,141
PR11,Ponte da Petisqueira,1125,775,10,7.75,,
PR12,Celorico de Basto,892,582,9.7,5.9,14,166
PR13,Funchal,1095,1085,12,9,12,300
PR14,Lagoa,947,937,10,9.4,12,
PR15,Horta,1043,1033,16,6.5,9,192
PR16,Ponta Delgada,974,964,15,6.4,9,174
PR17,Santana,1581,1374,16.3,7.9,,350
PR18,Campo de Besteiros,1000,715,16,4.4,10,103
PR19,Ponte do Mouro,1104,822,14.3,5.7,17,194
PR19,Cela/Gave,1104,724,7,10.3,20,269
PR20,Sá/San Gregorio,1085,953,15.4,6.1,21,224
PR20,Melgaço,1085,979,21.6,4.5,18,269
PR21,Estrada N-221 ,641,475,4.1,11.6,25,194
PR22,Porto da Espada,1019,485,9.6,5.05,22,127
AT01,Parcent,928,656,10,6.56,18,151
AT02,Xixona (Fábrica de turrón),1022,588,12.86,4.6,8,83
AT03,Beniardá,1030,622,7.22,8.6,20,179
AT04,Río Guadalest,966,739,20.15,3.66,11,110
AT05,Pego,575,465,8.6,5.41,9,73
AT06,Castillo Alfaz del Pi,432,396,3.86,10.18,34,176
AT07,Pego,780,690,8.1,8.52,24,246
AT07,Adsubia,780,659,6.1,10.8,24,268
AT08,A-7-Tibi,1195,557,5.5,10.33,19,185
AT09,Alcoi,1058,490,10.1,4.85,15,99
AT10,CV-755,685,620,5.2,11.92,24,282
AT11,Castalla,1099,439,4,11.11,22,172
AT12,Orxeta/Sella,1024,846,20.6,4.1,11,134
AT13,Sagra,766,654,10.8,6.1,17,131
AT13,Orba,766,611,11.1,5.5,17,
CS01,La Sénia,1150,750,17,4.41,12,108
CS02,Rossell,952,513,8.79,5.83,14,100
CS03,Benicàssim,730,703,10.7,6.57,22,172
CS03,La Magdalena,730,652,11,5.92,22,
CS04,Atzeneta del Maestrat,1246,844,24.4,3.46,9,164
CS04,Benafigós,1246,805,25.3,3.18,9,
CS05,Benlloch,785,476,13.3,3.58,10,76
CS05,Els Rosildos,785,309,4.6,6.7,16,69
CS06,Torre d'en Domenech,842,564,15.2,3.71,10,96
CS07,Herbés,1249,459,9.7,4.7,12,130
CS08,Lucena de Cid,982,496,4,12.4,22,213
CS09,Atzeneta del Maestrat,1105,698,17,4.11,9,126
CS10,Eslida,944,603,8.9,6.8,18,136
CS10,Xóvar,944,565,10.4,5.4,14,
CS11,Figueroles,988,644,15.5,4.15,8,90
CS11,Castillo de Villamalefa,988,453,9,5.03,,
CS11,Ludiente,988,674,20.5,3.3,11,106
CS12,Puente Río Carbó (Villahermosa),1450,774,12,6.45,12,165
CS14,Almedíjar,792,452,9,4.55,11,84
CS14,Eslida,792,703,21,3.35,9,110
CS14,Tales,792,553,15.4,3.6,9,90
CS15,Vallibona,1160,520,9,5.77,10,86
CS16,Alcossebre,350,345,4.5,7.66,20,98
CS17,Argelita,786,474,10.2,4.65,13,100
CS18,Altura,952,637,16.4,3.9,11,110
CS19,El Toro,1583,583,14.8,3.9,14,141
VA01,Gandía,837,805,14.6,5.5,23,259
VA01,Simat de Valdigna ,837,787,12.1,6.5,23,246
VA02,Náquera,716,543,13.2,4.1,17,127
VA02,Torres Torres,716,498,10.6,4.7,17,120
VA03,Vallada,774,529,7.8,6.78,21,143
VA04,Villalonga,553,453,7.3,6.2,21,157
VA05,Chelva,998,518,7.8,6.64,14,120
VA06,Cortes de Pallás,825,466,8.2,5.68,16,90
VA07,Casinos/Camino del Bisbe,1265,959,27.6,3.47,12,150
VA08,Ademuz,1304,594,23.4,2.5,13,148
VA09,Olocau,712,506,19,2.7,8,79
VA10,Segart,598,504,9.2,5.6,22,148
VA10,Estivella,598,486,5.4,9,16,144
